The Fast and the Furious--;,Rob Cohen--;,2001--;,Los Angeles police officer Brian O'Connor must decide where his loyalties really lie when he becomes enamored with the street racing world he has been sent undercover to destroy.--;,"Paul Walker, Vin Diesel, Michelle Rodriguez, Jordana Brewster--;,http://ia.media-imdb.com/images/M/MV5BMjAwNTQ0Nzc2M15BMl5BanBnXkFtZTcwNTk1MDIwNA@@._V1_SX300.jpg--;
The Fast and the Furious--;,Rob Cohen--;,2001--;,Los Angeles police officer Brian O'Connor must decide where his loyalties really lie when he becomes enamored with the street racing world he has been sent undercover to destroy.--;,"Paul Walker, Vin Diesel, Michelle Rodriguez, Jordana Brewster--;,http://ia.media-imdb.com/images/M/MV5BMjAwNTQ0Nzc2M15BMl5BanBnXkFtZTcwNTk1MDIwNA@@._V1_SX300.jpg--;
The Fast and the Furious: Tokyo Drift--;,Justin Lin--;,2006--;,A teenager becomes a major competitor in the world of drift racing after moving in with his father in Tokyo to avoid a jail sentence in America.--;,"Lucas Black, Damien Marzette, Trula M. Marcus, Zachery Ty Bryan--;,http://ia.media-imdb.com/images/M/MV5BMTQ2NTMxODEyNV5BMl5BanBnXkFtZTcwMDgxMjA0MQ@@._V1_SX300.jpg--;
The Fast and the Furious: Tokyo Drift--;,Justin Lin--;,2006--;,A teenager becomes a major competitor in the world of drift racing after moving in with his father in Tokyo to avoid a jail sentence in America.--;,"Lucas Black, Damien Marzette, Trula M. Marcus, Zachery Ty Bryan--;,http://ia.media-imdb.com/images/M/MV5BMTQ2NTMxODEyNV5BMl5BanBnXkFtZTcwMDgxMjA0MQ@@._V1_SX300.jpg--;
The Fighter--;,David O. Russell--;,2010--;,"A look at the early years of boxer 'Irish' Micky Ward and his brother who helped train him before going pro in the mid 1980s.--;,"Mark Wahlberg, Christian Bale, Amy Adams, Melissa Leo--;,http://ia.media-imdb.com/images/M/MV5BMTM0ODk3MjM1MV5BMl5BanBnXkFtZTcwNzc1MDIwNA@@._V1_SX300.jpg--;
The General--;,"Clyde Bruckman, Buster Keaton--;,1926--;,"When Union spies steal an engineer's beloved locomotive, he pursues it single-handedly and straight through enemy lines.--;,"Buster Keaton, Marion Mack, Glen Cavender, Jim Farley--;,http://ia.media-imdb.com/images/M/MV5BODQxMzMyNTY5Nl5BMl5BanBnXkFtZTcwMDMyNTk3OA@@._V1_SX300.jpg--;
The Godfather--;,Francis Ford Coppola--;,1972--;,The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.--;,"Marlon Brando, Al Pacino, James Caan, Richard S. Castellano--;,http://ia.media-imdb.com/images/M/MV5BMjEyMjcyNDI4MF5BMl5BanBnXkFtZTcwMDA5Mzg3OA@@._V1_SX300.jpg--;
The Godfather: Part II--;,Francis Ford Coppola--;,1974--;,"The early life and career of Vito Corleone in 1920s New York is portrayed while his son, Michael, expands and tightens his grip on his crime syndicate stretching from Lake Tahoe, Nevada to pre-revolution 1958 Cuba.--;,"Al Pacino, Robert Duvall, Diane Keaton, Robert De Niro--;,http://ia.media-imdb.com/images/M/MV5BNDc2NTM3MzU1Nl5BMl5BanBnXkFtZTcwMTA5Mzg3OA@@._V1_SX300.jpg--;
The Gold Rush--;,Charles Chaplin--;,1925--;,A prospector goes to the Klondike in search of gold and finds it and more.--;,"Charles Chaplin, Mack Swain, Tom Murray, Henry Bergman--;,http://ia.media-imdb.com/images/M/MV5BMzYzMDQyNzA4NV5BMl5BanBnXkFtZTYwNDU5NDU5._V1_SX300.jpg--;
The Good, the Bad and the Ugly--;,Sergio Leone--;,1966--;,A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.--;,"Eli Wallach, Clint Eastwood, Lee Van Cleef, Aldo Giuffrè--;,http://ia.media-imdb.com/images/M/MV5BOTQ5NDI3MTI4MF5BMl5BanBnXkFtZTgwNDQ4ODE5MDE@._V1_SX300.jpg--;
The Grand Budapest Hotel--;,Wes Anderson--;,2014--;,"The adventures of Gustave H, a legendary concierge at a famous hotel from the fictional Republic of Zubrowka between the first and second World Wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend.--;,"Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody--;,http://ia.media-imdb.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_SX300.jpg--;
The Grand Budapest Hotel--;,Wes Anderson--;,2014--;,"The adventures of Gustave H, a legendary concierge at a famous hotel from the fictional Republic of Zubrowka between the first and second World Wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend.--;,"Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody--;,http://ia.media-imdb.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_SX300.jpg--;
The Grapes of Wrath--;,John Ford--;,1940--;,"A poor Midwest family is forced off of their land. They travel to California, suffering the misfortunes of the homeless in the Great Depression.--;,"Henry Fonda, Jane Darwell, John Carradine, Charley Grapewin--;,http://ia.media-imdb.com/images/M/MV5BMzgzNjcxNjg2M15BMl5BanBnXkFtZTcwMjQxNDQ3Mg@@._V1_SX300.jpg--;
The Great Dictator--;,Charles Chaplin--;,1940--;,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.--;,"Charles Chaplin, Jack Oakie, Reginald Gardiner, Henry Daniell--;,http://ia.media-imdb.com/images/M/MV5BMTQ5NDAwMDgzOV5BMl5BanBnXkFtZTgwNDI2MjA0MjE@._V1_SX300.jpg--;
The Great Escape--;,John Sturges--;,1963--;,Allied P.O.W.s plan for several hundred of their number to escape from a German camp during World War II.--;,"Steve McQueen, James Garner, Richard Attenborough, James Donald--;,http://ia.media-imdb.com/images/M/MV5BMjI2MTQwNDI3Nl5BMl5BanBnXkFtZTcwNDk4MTkzNA@@._V1_SX300.jpg--;
The Green Mile--;,Frank Darabont--;,1999--;,"The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.--;,"Tom Hanks, David Morse, Michael Clarke Duncan, Bonnie Hunt--;,http://ia.media-imdb.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_SX300.jpg--;
The Help--;,Tate Taylor--;,2011--;,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African-American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.--;,"Emma Stone, Viola Davis, Bryce Dallas Howard, Octavia Spencer--;,http://ia.media-imdb.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_SX300.jpg--;
The Hunt--;,Thomas Vinterberg--;,2012--;,"A teacher lives a lonely life, all the while struggling over his son's custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.--;,"Mads Mikkelsen, Thomas Bo Larsen, Annika Wedderkopp, Lasse Fogelstrøm--;,http://ia.media-imdb.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_SX300.jpg--;
The Illusionist--;,Neil Burger--;,2006--;,"In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.--;,"Edward Norton, Paul Giamatti, Jessica Biel, Rufus Sewell--;,http://ia.media-imdb.com/images/M/MV5BMTM1MjQyMDkzN15BMl5BanBnXkFtZTcwNzAyNTQzMQ@@._V1_SX300.jpg--;
The Imitation Game--;,Morten Tyldum--;,2014--;,"During World War II, mathematician Alan Turing tries to crack the enigma code with help from fellow mathematicians.--;,"Benedict Cumberbatch, Keira Knightley, Matthew Goode, Rory Kinnear--;,http://ia.media-imdb.com/images/M/MV5BNDkwNTEyMzkzNl5BMl5BanBnXkFtZTgwNTAwNzk3MjE@._V1_SX300.jpg--;
The Incredible Hulk--;,Louis Leterrier--;,2008--;,"Bruce Banner, a scientist on the run from the U.S. Government, must find a cure for the monster he emerges whenever he loses his temper. However, Banner then must fight a soldier whom unleashes himself as a threat stronger than he.--;,"Edward Norton, Liv Tyler, Tim Roth, William Hurt--;,http://ia.media-imdb.com/images/M/MV5BMTUyNzk3MjA1OF5BMl5BanBnXkFtZTcwMTE1Njg2MQ@@._V1_SX300.jpg--;
The Insider--;,Michael Mann--;,1999--;,"A research chemist comes under personal and professional attack when he decides to appear in a '60 Minutes' expose on Big Tobacco.--;,"Al Pacino, Russell Crowe, Christopher Plummer, Diane Venora--;,http://ia.media-imdb.com/images/M/MV5BMjI2NjA5Mzc4Ml5BMl5BanBnXkFtZTgwODUxNjcxMTE@._V1_SX300.jpg--;
The Intouchables--;,"Olivier Nakache, Eric Toledano--;,2011--;,"After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.--;,"François Cluzet, Omar Sy, Anne Le Ny, Audrey Fleurot--;,http://ia.media-imdb.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_SX300.jpg--;
The Judge--;,David Dobkin--;,2014--;,"Big-city lawyer Hank Palmer returns to his childhood home where his father, the town's judge, is suspected of murder. Hank sets out to discover the truth and, along the way, reconnects with his estranged family.--;,"Robert Downey Jr., Robert Duvall, Vera Farmiga, Billy Bob Thornton--;,http://ia.media-imdb.com/images/M/MV5BMTcyNzIxOTIwMV5BMl5BanBnXkFtZTgwMzE0NjQwMjE@._V1_SX300.jpg--;
The Kid--;,Charles Chaplin--;,1921--;,"The Tramp cares for an abandoned child, but events put that relationship in jeopardy.--;,"Carl Miller, Edna Purviance, Jackie Coogan, Charles Chaplin--;,http://ia.media-imdb.com/images/M/MV5BMTkzNTgxMDU1OF5BMl5BanBnXkFtZTgwOTQ3MjI2MzE@._V1_SX300.jpg--;
The King's Speech--;,Tom Hooper--;,2010--;,"The story of King George VI of the United Kingdom of Great Britain and Northern Ireland, his impromptu ascension to the throne and the speech therapist who helped the unsure monarch become worthy of it.--;,"Colin Firth, Helena Bonham Carter, Derek Jacobi, Robert Portal--;,http://ia.media-imdb.com/images/M/MV5BMzU5MjEwMTg2Nl5BMl5BanBnXkFtZTcwNzM3MTYxNA@@._V1_SX300.jpg--;
The Last Picture Show--;,Peter Bogdanovich--;,1971--;,"A group of 1950s high schoolers come of age in a bleak, isolated, atrophied West Texas town that is slowly dying, both economically and culturally.--;,"Timothy Bottoms, Jeff Bridges, Cybill Shepherd, Ben Johnson--;,"http://ia.media-imdb.com/images/M/MV5BNDkyNzQ1NzYzN15BMl5BanBnXkFtZTcwNjE5MDEwNw@@._V1._CR73.19999694824219,89.69999694824219,1196,1865.2000274658203_SX89_AL_.jpg_V1_SX300.jpg--;
The League of Extraordinary Gentlemen--;,Stephen Norrington--;,2003--;,"In an alternate Victorian Age world, a group of famous contemporary fantasy, SF and adventure characters team up on a secret mission.--;,"Sean Connery, Naseeruddin Shah, Peta Wilson, Tony Curran--;,http://ia.media-imdb.com/images/M/MV5BMTgwMDUxOTg2M15BMl5BanBnXkFtZTcwOTAyODUyMw@@._V1_SX300.jpg--;
The Lion King--;,"Roger Allers, Rob Minkoff--;,1994--;,Lion cub and future king Simba searches for his identity. His eagerness to please others and penchant for testing his boundaries sometimes gets him into trouble.--;,"Matthew Broderick, Jonathan Taylor Thomas, James Earl Jones, Jim Cummings--;,http://ia.media-imdb.com/images/M/MV5BMjEyMzgwNTUzMl5BMl5BanBnXkFtZTcwNTMxMzM3Ng@@._V1_SX300.jpg--;
The Lives of Others--;,Florian Henckel von Donnersmarck--;,2006--;,"In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives.--;,"Martina Gedeck, Ulrich Mühe, Sebastian Koch, Ulrich Tukur--;,http://ia.media-imdb.com/images/M/MV5BNDUzNjYwNDYyNl5BMl5BanBnXkFtZTcwNjU3ODQ0MQ@@._V1_SX300.jpg--;
The Living Daylights--;,John Glen--;,1987--;,James Bond is living on the edge to stop an evil arms dealer from starting another world war. Bond crosses all seven continents in order to stop the evil Whitaker and General Koskov.--;,"Timothy Dalton, Maryam d'Abo, Jeroen Krabbé, Joe Don Baker--;,http://ia.media-imdb.com/images/M/MV5BOTg2MDUzNDIxMV5BMl5BanBnXkFtZTcwNjY5MDg0NA@@._V1_SX300.jpg--;
The Lord of the Rings: The Fellowship of the Ring--;,Peter Jackson--;,2001--;,A meek Hobbit and eight companions set out on a journey to destroy the One Ring and the Dark Lord Sauron.--;,"Alan Howard, Noel Appleby, Sean Astin, Sala Baker--;,http://ia.media-imdb.com/images/M/MV5BNTEyMjAwMDU1OV5BMl5BanBnXkFtZTcwNDQyNTkxMw@@._V1_SX300.jpg--;
The Lord of the Rings: The Two Towers--;,Peter Jackson--;,2002--;,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.--;,"Bruce Allpress, Sean Astin, John Bach, Sala Baker--;,http://ia.media-imdb.com/images/M/MV5BMTAyNDU0NjY4NTheQTJeQWpwZ15BbWU2MDk4MTY2Nw@@._V1_SX300.jpg--;
The Machinist--;,Brad Anderson--;,2004--;,An industrial worker who hasn't slept in a year begins to doubt his own sanity.--;,"Christian Bale, Jennifer Jason Leigh, Aitana Sánchez-Gijón, John Sharian--;,http://ia.media-imdb.com/images/M/MV5BMTkxMjc0Nzk3Ml5BMl5BanBnXkFtZTcwNDM5MTcyMQ@@._V1_SX300.jpg--;
The Maltese Falcon--;,John Huston--;,1941--;,"A private detective takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette.--;,"Humphrey Bogart, Mary Astor, Gladys George, Peter Lorre--;,http://ia.media-imdb.com/images/M/MV5BMTc4MDEzOTMwMl5BMl5BanBnXkFtZTgwMTc2NjgyMjE@._V1_SX300.jpg--;
The Martian--;,Ridley Scott--;,2015--;,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the...--;,"Matt Damon, Jessica Chastain, Kristen Wiig, Jeff Daniels--;,http://ia.media-imdb.com/images/M/MV5BMTc2MTQ3MDA1Nl5BMl5BanBnXkFtZTgwODA3OTI4NjE@._V1_SX300.jpg--;
The Martian--;,Ridley Scott--;,2015--;,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the...--;,"Matt Damon, Jessica Chastain, Kristen Wiig, Jeff Daniels--;,http://ia.media-imdb.com/images/M/MV5BMTc2MTQ3MDA1Nl5BMl5BanBnXkFtZTgwODA3OTI4NjE@._V1_SX300.jpg--;
The Matrix--;,"Lana Wachowski, Lilly Wachowski--;,1999--;,A computer hacker learns from mysterious rebels about the true nature of his reality and his role in the war against its controllers.--;,"Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving--;,http://ia.media-imdb.com/images/M/MV5BMTkxNDYxOTA4M15BMl5BanBnXkFtZTgwNTk0NzQxMTE@._V1_SX300.jpg--;
The Message--;,Moustapha Akkad--;,1976--;,This must-see epic depicts the birth of Islam. In the 7th century Mohammed is visited by Angel Gabriel who urges him to lead the people of Mecca and worship God. But they're exiled in ...--;,"Anthony Quinn, Irene Papas, Michael Ansara, Johnny Sekka--;,http://ia.media-imdb.com/images/M/MV5BMjE0OTY0ODk2MF5BMl5BanBnXkFtZTcwNjQ5NjIzMQ@@._V1_SX300.jpg--;
The Patriot--;,Roland Emmerich--;,2000--;,Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.--;,"Mel Gibson, Heath Ledger, Joely Richardson, Jason Isaacs--;,http://ia.media-imdb.com/images/M/MV5BMTkzMjE4ODU0MV5BMl5BanBnXkFtZTYwNTI2OTk2._V1_SX300.jpg--;
The Pianist--;,Roman Polanski--;,2002--;,A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.--;,"Adrien Brody, Emilia Fox, Michal Zebrowski, Ed Stoppard--;,http://ia.media-imdb.com/images/M/MV5BMTc4OTkyOTA3OF5BMl5BanBnXkFtZTYwMDIxNjk5._V1_SX300.jpg--;
The Prestige--;,Christopher Nolan--;,2006--;,Two stage magicians engage in competitive one-upmanship in an attempt to create the ultimate stage illusion.--;,"Hugh Jackman, Christian Bale, Michael Caine, Piper Perabo--;,http://ia.media-imdb.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_SX300.jpg--;
The Princess Bride--;,Rob Reiner--;,1987--;,"While home sick in bed, a young boy's grandfather reads him a story called The Princess Bride.--;,"Cary Elwes, Mandy Patinkin, Chris Sarandon, Christopher Guest--;,http://ia.media-imdb.com/images/M/MV5BMTkzMDgyNjQwM15BMl5BanBnXkFtZTgwNTg2Mjc1MDE@._V1_SX300.jpg--;
The Return of the King--;,"Jules Bass, Arthur Rankin Jr.--;,1980--;,Two Hobbits struggle to destroy the Ring in Mount Doom while their friends desperately fight evil Lord Sauron's forces in a final battle.--;,"Orson Bean, Theodore Bikel, William Conrad, John Huston--;,http://ia.media-imdb.com/images/M/MV5BMTcxNzUxNjExNV5BMl5BanBnXkFtZTcwNTcwMjgxMQ@@._V1_SX300.jpg--;
The Revenant--;,Alejandro G. Iñárritu--;,2015--;,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.--;,"Leonardo DiCaprio, Tom Hardy, Domhnall Gleeson, Will Poulter--;,http://ia.media-imdb.com/images/M/MV5BMjU4NDExNDM1NF5BMl5BanBnXkFtZTgwMDIyMTgxNzE@._V1_SX300.jpg--;
The Revenant--;,Alejandro G. Iñárritu--;,2015--;,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.--;,"Leonardo DiCaprio, Tom Hardy, Domhnall Gleeson, Will Poulter--;,http://ia.media-imdb.com/images/M/MV5BMjU4NDExNDM1NF5BMl5BanBnXkFtZTgwMDIyMTgxNzE@._V1_SX300.jpg--;
The Rock--;,Michael Bay--;,1996--;,"A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco.--;,"Sean Connery, Nicolas Cage, Ed Harris, John Spencer--;,http://ia.media-imdb.com/images/M/MV5BMTM3MTczOTM1OF5BMl5BanBnXkFtZTYwMjc1NDA5._V1_SX300.jpg--;
The Searchers--;,John Ford--;,1956--;,A Civil War veteran embarks on a journey to rescue his niece from an Indian tribe.--;,"John Wayne, Jeffrey Hunter, Vera Miles, Ward Bond--;,"http://ia.media-imdb.com/images/M/MV5BMTc4NzIzMDUyNV5BMl5BanBnXkFtZTgwNjMxNjEwMzE@._V1._CR8,2,317,492_SX89_AL_.jpg_V1_SX300.jpg--;
The Secret in Their Eyes--;,Juan José Campanella--;,2009--;,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.--;,"Soledad Villamil, Ricardo Darín, Carla Quevedo, Pablo Rago--;,http://ia.media-imdb.com/images/M/MV5BMTgwNTI3OTczOV5BMl5BanBnXkFtZTcwMTM3MTUyMw@@._V1_SX300.jpg--;
The Seventh Seal--;,Ingmar Bergman--;,1957--;,"A man seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.--;,"Gunnar Björnstrand, Bengt Ekerot, Nils Poppe, Max von Sydow--;,http://ia.media-imdb.com/images/M/MV5BMTUzODUyNjkxM15BMl5BanBnXkFtZTcwODA5MTM1Mg@@._V1_SX300.jpg--;
The Shawshank Redemption--;,Frank Darabont--;,1994--;,"Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.--;,"Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler--;,http://ia.media-imdb.com/images/M/MV5BODU4MjU4NjIwNl5BMl5BanBnXkFtZTgwMDU2MjEyMDE@._V1_SX300.jpg--;
The Shining--;,Stanley Kubrick--;,1980--;,"A family heads to an isolated hotel for the winter where an evil and spiritual presence influences the father into violence, while his psychic son sees horrific forebodings from the past and of the future.--;,"Jack Nicholson, Shelley Duvall, Danny Lloyd, Scatman Crothers--;,http://ia.media-imdb.com/images/M/MV5BODMxMjE3NTA4Ml5BMl5BanBnXkFtZTgwNDc0NTIxMDE@._V1_SX300.jpg--;
The Silence of the Lambs--;,Jonathan Demme--;,1991--;,A young F.B.I. cadet must confide in an incarcerated and manipulative killer to receive his help on catching another serial killer who skins his victims.--;,"Jodie Foster, Lawrence A. Bonney, Kasi Lemmons, Lawrence T. Wrentz--;,http://ia.media-imdb.com/images/M/MV5BMTQ2NzkzMDI4OF5BMl5BanBnXkFtZTcwMDA0NzE1NA@@._V1_SX300.jpg--;
The Sixth Sense--;,M. Night Shyamalan--;,1999--;,A boy who communicates with spirits that don't know they're dead seeks the help of a disheartened child psychologist.--;,"Bruce Willis, Haley Joel Osment, Toni Collette, Olivia Williams--;,http://ia.media-imdb.com/images/M/MV5BMWM4NTFhYjctNzUyNi00NGMwLTk3NTYtMDIyNTZmMzRlYmQyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg--;
The Spy Who Loved Me--;,Lewis Gilbert--;,1977--;,James Bond investigates the hijacking of British and Russian submarines carrying nuclear warheads with the help of a KGB agent whose lover he killed.--;,"Roger Moore, Barbara Bach, Curd Jürgens, Richard Kiel--;,http://ia.media-imdb.com/images/M/MV5BMjI1MTA5NDE1NF5BMl5BanBnXkFtZTcwMDIzMzY0NA@@._V1_SX300.jpg--;
The Sting--;,George Roy Hill--;,1973--;,"In Chicago in September 1936, a young con man seeking revenge for his murdered partner teams up with a master of the big con to win a fortune from a criminal banker.--;,"Paul Newman, Robert Redford, Robert Shaw, Charles Durning--;,"http://ia.media-imdb.com/images/M/MV5BMTY5MjM1OTAyOV5BMl5BanBnXkFtZTgwMDkwODg4MDE@._V1._CR52,57,915,1388_SX89_AL_.jpg_V1_SX300.jpg--;
The Sweet Hereafter--;,Atom Egoyan--;,1997--;,"A bus crash in a small town brings a lawyer to the town to defend the families, but he discovers that everything is not what it seems.--;,"Ian Holm, Caerthan Banks, Sarah Polley, Tom McCamus--;,http://ia.media-imdb.com/images/M/MV5BMzU1MTcwMzI3M15BMl5BanBnXkFtZTgwMzk0NjYxMTE@._V1_SX300.jpg--;
The Terminator--;,James Cameron--;,1984--;,"A human-looking indestructible cyborg is sent from 2029 to 1984 to assassinate a waitress, whose unborn son will lead humanity in a war against the machines, while a soldier from that war is sent to protect her at all costs.--;,"Arnold Schwarzenegger, Michael Biehn, Linda Hamilton, Paul Winfield--;,http://ia.media-imdb.com/images/M/MV5BODE1MDczNTUxOV5BMl5BanBnXkFtZTcwMTA0NDQyNA@@._V1_SX300.jpg--;
The Thing--;,John Carpenter--;,1982--;,"It's the first week of winter in 1982. An American Research Base is greeted by an alien force, that can assimilate anything it touches. It's up to the members to stay alive, and be sure of who is human, and who has become one of the Things.--;,"Kurt Russell, Wilford Brimley, T.K. Carter, David Clennon--;,http://ia.media-imdb.com/images/M/MV5BNTQ5ODU0NjUwOV5BMl5BanBnXkFtZTgwOTcwNDgwNzE@._V1_SX300.jpg--;
The Third Man--;,Carol Reed--;,1949--;,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.--;,"Joseph Cotten, Alida Valli, Orson Welles, Trevor Howard--;,http://ia.media-imdb.com/images/M/MV5BMjMwNzMzMTQ0Ml5BMl5BanBnXkFtZTgwNjExMzUwNjE@._V1_SX300.jpg--;
The Treasure of the Sierra Madre--;,John Huston--;,1948--;,"Fred Dobbs and Bob Curtin, two Americans searching for work in Mexico, convince an old prospector to help them mine for gold in the Sierra Madre Mountains.--;,"Humphrey Bogart, Walter Huston, Tim Holt, Bruce Bennett--;,http://ia.media-imdb.com/images/M/MV5BMTQ4MzUzOTYwOV5BMl5BanBnXkFtZTgwNDA4MzgyMjE@._V1_SX300.jpg--;
The Truman Show--;,Peter Weir--;,1998--;,An insurance salesman/adjuster discovers his entire life is actually a T.V. show.--;,"Jim Carrey, Laura Linney, Noah Emmerich, Natascha McElhone--;,http://ia.media-imdb.com/images/M/MV5BMTg4NTU3NTAyMF5BMl5BanBnXkFtZTgwNjYwNzc3NjE@._V1_SX300.jpg--;
The Untouchables--;,Brian De Palma--;,1987--;,"Federal Agent Eliot Ness sets out to stop Al Capone; because of rampant corruption, he assembles a small, hand-picked team.--;,"Kevin Costner, Sean Connery, Charles Martin Smith, Andy Garcia--;,http://ia.media-imdb.com/images/M/MV5BMTc1MzY0MTcyMV5BMl5BanBnXkFtZTcwMzE3Njk3OA@@._V1_SX300.jpg--;
The Usual Suspects--;,Bryan Singer--;,1995--;,"A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which begin when five criminals meet at a seemingly random police lineup.--;,"Stephen Baldwin, Gabriel Byrne, Benicio Del Toro, Kevin Pollak--;,http://ia.media-imdb.com/images/M/MV5BMzI1MjI5MDQyOV5BMl5BanBnXkFtZTcwNzE4Mjg3NA@@._V1_SX300.jpg--;
The Wages of Fear--;,Henri-Georges Clouzot--;,1953--;,"In a decrepit South American village, men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.--;,"Yves Montand, Charles Vanel, Folco Lulli, Peter van Eyck--;,http://ia.media-imdb.com/images/M/MV5BMTQ5MzkyNDgyMF5BMl5BanBnXkFtZTgwODg2MTMzMjE@._V1_SX300.jpg--;
The Walk--;,Robert Zemeckis--;,2015--;,"In 1974, high-wire artist Philippe Petit recruits a team of people to help him realize his dream: to walk the immense void between the World Trade Center towers.--;,"Joseph Gordon-Levitt, Guillaume Baillargeon, Émilie Leclerc, Mark Trafford--;,http://ia.media-imdb.com/images/M/MV5BNTY4MzA4Mzc5Nl5BMl5BanBnXkFtZTgwNDIzMzk5NjE@._V1_SX300.jpg--;
The Wild Bunch--;,Sam Peckinpah--;,1969--;,"An aging group of outlaws look for one last big score as the 'traditional' American West is disappearing around them.--;,"William Holden, Ernest Borgnine, Robert Ryan, Edmond O'Brien--;,http://ia.media-imdb.com/images/M/MV5BMjMxNjEyNDE4NF5BMl5BanBnXkFtZTcwODk2Njk3OA@@._V1_SX300.jpg--;
The Wizard of Oz--;,"Victor Fleming, George Cukor, Mervyn LeRoy, Norman Taurog, King Vidor--;,1939--;,Dorothy Gale is swept away to a magical land in a tornado and embarks on a quest to see the Wizard who can help her return home.--;,"Judy Garland, Frank Morgan, Ray Bolger, Bert Lahr--;,http://ia.media-imdb.com/images/M/MV5BMTU0MTA2OTIwNF5BMl5BanBnXkFtZTcwMzA0Njk3OA@@._V1_SX300.jpg--;
The Wolf of Wall Street--;,Martin Scorsese--;,2013--;,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.--;,"Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey--;,http://ia.media-imdb.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_SX300.jpg--;
The World Is Not Enough--;,Michael Apted--;,1999--;,"James Bond uncovers a nuclear plot when he protects an oil heiress from her former kidnapper, an international terrorist who can't feel pain.--;,"Pierce Brosnan, Sophie Marceau, Robert Carlyle, Denise Richards--;,http://ia.media-imdb.com/images/M/MV5BMjA0MzUyNjg0MV5BMl5BanBnXkFtZTcwNDY5MDg0NA@@._V1_SX300.jpg--;
